Unnamed: 0,MolWt,FpDensityMorgan1,PEOE_VSA7,BCUT2D_CHGLO,VSA_EState4,MinPartialCharge,BalabanJ,MolLogP,TPSA,PEOE_VSA6,EState_VSA4,BCUT2D_LOGPLOW,FractionCSP3,SMR_VSA7,NumRotatableBonds,SMR_VSA10,NHOHCount,EState_VSA6,EState_VSA2,SlogP_VSA3,NumHAcceptors,SlogP_VSA1,RingCount,fr_allylic_oxid,"CC50, mM"
277,302.462,1.090909090909091,33.61285484492389,-2.639082409379261,2.572032911789857,-0.2982628714293053,1.731872280498172,3.231700000000002,23.55,37.14572367318755,39.02066886950232,-2.772985824398544,0.7368421052631579,23.2982492738063,4,5.783244946364939,0,0.0,10.82998093879356,4.794537184071822,3,0.0,4,3,242.0122725349133
278,328.496,1.083333333333333,86.37109368361183,-2.563952505511467,1.963599054106134,-0.4649255094507432,1.191725047631997,5.128500000000005,26.3,25.4965990362844,55.27281672251101,-2.50412911982387,0.8636363636363636,11.64912463690315,4,5.969305287951849,0,5.573104530069267,11.38429575734863,9.53140013787187,2,0.0,7,1,87.97591469076008
279,314.4690000000001,1.08695652173913,91.94419821368109,-2.565587376294019,1.744736000881835,-0.4607329752314731,1.269233181069298,4.738400000000005,26.3,19.92349450621513,42.93408905342361,-2.511898243453698,0.8571428571428571,11.64912463690315,3,5.969305287951849,0,0.0,11.38429575734863,9.53140013787187,2,0.0,7,1,50.56094024269252
280,318.5010000000001,0.9565217391304348,86.87400926037644,-2.551650961605947,-0.08634448223733959,-0.4616375019935631,1.481708080134215,5.206800000000006,26.3,27.19203322199788,43.43700463018821,-2.51558938415541,0.9523809523809523,0.0,3,5.969305287951849,0,0.0,17.48826214509693,9.53140013787187,2,0.0,5,0,677.8564790395096
281,316.4850000000001,1.0,95.96752282779802,-2.546145492993511,2.574359374378366,-0.4610244460270078,1.488402088748647,5.438700000000005,26.3,17.22222916697242,49.85782625311423,-2.501419211157966,0.7619047619047619,23.2982492738063,6,5.969305287951849,0,0.0,11.38429575734863,9.53140013787187,2,0.0,4,3,315.3358105204621
282,315.5010000000001,0.9130434782608695,92.28899972977324,-2.558108040317506,0.735243291761149,-0.3523105043934051,1.368745674941207,4.533800000000004,29.1,20.77121159907187,23.67162418464557,-2.569408725937659,0.9523809523809523,0.0,2,5.907179729351506,1,0.0,5.41499046939678,4.794537184071822,1,5.316788604006331,6,0,140.0937550514575
283,221.3279999999999,1.375,30.5953613843362,-2.341892421767069,8.674809211493239,-0.2913066017962112,2.117478827265994,2.823970000000001,62.67,20.77121159907187,5.917906046161393,-2.322593875099948,0.9166666666666666,0.0,3,5.711685002770702,1,0.0,0.0,0.0,3,4.911711647252464,2,0,1361.655773420479
284,276.3840000000001,1.45,30.5953613843362,-2.342449493546707,2.700293449444108,-0.3899269343489989,1.658336536431704,2.0576,63.3,25.98459669472674,19.00741885798654,-2.323176696885722,0.8,11.89077156646154,4,5.711685002770702,1,10.87864650675826,12.0218724339097,13.15163837042549,5,0.0,3,0,1085.44240823489
285,496.5890000000003,1.235294117647059,58.2903101830987,-2.342482643254097,2.347041115897485,-0.4650860856978039,1.724405620832733,4.695700000000005,104.9,25.98459669472674,12.3387276690874,-2.404889579559052,0.8333333333333334,11.89077156646154,12,19.27675261751044,0,38.57359530552075,31.65645798586154,36.10952077506542,9,0.0,3,0,604.1176660115347
286,290.4110000000001,1.428571428571429,30.5953613843362,-2.342450567171445,2.951630111519406,-0.3959688245613436,1.62134755570587,2.100099999999999,63.3,25.98459669472674,24.701346852835,-2.32317750299068,0.8125,11.89077156646154,5,5.711685002770702,1,0.0,6.606881964512918,12.96557802883859,5,0.0,3,0,1033.015164662617
287,302.4660000000001,1.363636363636364,43.43700463018823,-2.34245092222216,3.320585836738244,-0.2915878207911411,1.580808048558565,3.907900000000003,43.07,39.32915551734337,31.12216847576101,-2.323176772499827,0.8333333333333334,11.89077156646154,6,5.711685002770702,0,0.0,0.0,12.96557802883859,4,0.0,3,0,300.859267291969
288,289.427,1.428571428571429,37.64303336701339,-2.342450478246999,3.16074448760348,-0.3141375647640034,1.621347555705869,2.2847,55.1,25.98459669472674,31.24610325874758,-2.323180015739807,0.8125,11.89077156646154,5,5.711685002770702,1,0.0,0.0,13.08951281182515,5,5.316788604006331,3,0,201.086975299471
289,233.355,1.470588235294118,30.5953613843362,-2.342394819939574,2.16482386936256,-0.3668731607943329,1.958925978121633,2.923400000000002,21.59,26.69164591792752,12.46266245207397,-2.323179652993764,0.8,0.0,4,5.711685002770702,0,0.0,0.0,4.736862953800049,2,0.0,2,0,965.0449740097789
290,390.5280000000002,1.357142857142857,51.36657298340808,-2.342427103183089,2.182671266454775,-0.458586423514094,1.409334599019916,3.423600000000001,78.60000000000001,25.98459669472674,12.3387276690874,-2.323153741378924,0.8095238095238095,11.89077156646154,7,11.68099029072255,0,6.196843571613076,17.9290521632612,27.41990146209741,7,0.0,3,0,204.0816326530613
291,453.6750000000004,0.9090909090909091,61.1907227686724,-2.342480314583887,5.092058365049327,-0.3731020431697362,1.056196878583589,5.369100000000006,64.66,46.75580829379861,37.16400930490897,-2.323235457250231,0.8518518518518519,11.89077156646154,8,11.4233700055414,0,0.0,10.82998093879356,17.88850132422554,6,0.0,5,0,117.4844658203964
292,478.6410000000003,1.2,43.08255007572382,-2.342427948250364,4.259554952528719,-0.3731020431834394,0.9497523107104525,3.287800000000002,77.53999999999999,32.05096376318835,50.75643769349874,-2.3821336573537,0.7037037037037037,46.13760484581866,8,5.711685002770702,0,6.06636706846161,10.97425736444879,17.88850132422554,8,5.559266895052008,6,0,626.7719364954675
293,352.482,1.230769230769231,42.72809552125942,-2.342427074483042,3.940067378311929,-0.3731017449144908,1.27281687431331,4.071100000000003,52.3,44.18369790011157,23.84397672160599,-2.32315229023948,0.5714285714285714,42.22260690876958,6,5.711685002770702,0,4.681802935145185,5.41499046939678,11.34374491831297,5,0.0,4,0,137.5948979244448
